"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"3173","ENSRNOG00000008524",513.049421831307,0.287546331561956,0.206221559901595,1.39435630153883,0.163210037023589,0.532760977172598,"glucocorticoid induced 1","Glcci1","296884"
"3174","ENSRNOG00000008525",17.4812981497631,-0.249143622054634,1.69324175518431,-0.147140017833729,0.883021503950852,NA,"colony stimulating factor 3","Csf3","25610"
"3175","ENSRNOG00000008529",149.442595686295,-0.828677914041204,0.434742132203152,-1.9061366558647,0.0566324779921992,0.357604415940759,"forkhead box S1","Foxs1","311547"
"3176","ENSRNOG00000008530",303.047966051474,-0.00851620725195482,0.31013969052583,-0.0274592627519422,0.978093431199831,0.993008178545575,"stomatin like 1","Stoml1","300748"
"3177","ENSRNOG00000008533",192.975321353797,0.221111492690574,0.290513181092424,0.761106576504111,0.446593412707497,0.764981333741507,"argonaute RISC catalytic component 2","Ago2","59117"
"3178","ENSRNOG00000008536",18.4667830464375,2.10052850377576,2.48300856118837,0.845961039606902,0.397574479028982,NA,"actin, alpha, cardiac muscle 1","Actc1","29275"
"3179","ENSRNOG00000008543",751.943608291286,-0.249276786478667,0.208495746089381,-1.19559651050052,0.231854053860856,0.606924761996547,"PDZ and LIM domain 2","Pdlim2","290354"
"3180","ENSRNOG00000008546",2879.05911785691,-0.146638563072211,0.176425467704014,-0.831164372018127,0.405880778724353,0.740682639591137,"mitochondrial ribosomal protein L35","Mrpl35","297334"
"3181","ENSRNOG00000008548",1637.04026834157,-0.0902389617770562,0.220819120314999,-0.408655562291571,0.682792449307488,0.882953181103688,"diablo, IAP-binding mitochondrial protein like 1","Diablol1","100360940"
"3182","ENSRNOG00000008553",99.096878499228,0.517771797420878,0.336705428101308,1.53775898517766,0.124107555398432,0.482405093277961,"methylenetetrahydrofolate reductase","Mthfr","362657"
"3183","ENSRNOG00000008554",314.757038054223,0.645162462992543,0.329143702032318,1.9601239793104,0.0499813011210253,0.337507184616176,"solute carrier family 9 member A9","Slc9a9","363115"
"3184","ENSRNOG00000008555",85.0179337932456,-2.47516552968738,2.2382090290188,-1.10586879848861,0.26878331149511,0.635898918560249,"ribosomal protein S20","Rps20","122772"
"3185","ENSRNOG00000008557",1256.41900438854,-0.0274212447206755,0.165701962432283,-0.165485334742983,0.86856199187179,0.954216155964804,"ATP binding cassette subfamily B member 8","Abcb8","362302"
"3186","ENSRNOG00000008560",421.722506125063,0.296058681397454,0.479378066034012,0.617589127193083,0.536846213566364,0.817767479455854,"coiled-coil domain containing 30","Ccdc30","362580"
"3187","ENSRNOG00000008564",692.10051659847,0.0380959186348635,0.188976850798839,0.201590398367976,0.840236952118526,0.945226750114853,"transmembrane protein 222","Tmem222","313021"
"3188","ENSRNOG00000008565",269.467391178418,-0.085099847077516,0.228100789847853,-0.37308001929445,0.709088889153312,0.892633458979484,"NFKB inhibitor interacting Ras-like 1","Nkiras1","305751"
"3189","ENSRNOG00000008566",2682.77162190348,-0.256306913575888,0.14290924886099,-1.79349423230964,0.0728939320607161,0.398414506246401,"mitochondrial ribosomal protein L15","Mrpl15","297799"
"3190","ENSRNOG00000008569",8385.32172922464,-0.208177180622741,0.219448001108016,-0.948640131473663,0.342803672751445,0.695148504292157,"NADH:ubiquinone oxidoreductase subunit A6","Ndufa6","315167"
"3191","ENSRNOG00000008572",897.922773491109,-0.40733026124813,0.167275961928985,-2.43507947317056,0.0148885192796815,0.198020785045764,"phosphopantothenoylcysteine synthetase","Ppcs","298490"
"3192","ENSRNOG00000008577",1048.07386584562,0.0891430992904027,0.21180763879867,0.420868198125451,0.673851328662556,0.881633866172413,"Fas binding factor 1","Fbf1","287836"
"3193","ENSRNOG00000008578",2173.58752643662,0.0498502407801279,0.260279073551633,0.191526118868864,0.848113419387601,0.947513101550421,"cyclin-dependent kinase 16","Cdk16","81741"
"3194","ENSRNOG00000008580",1618.30534551338,0.24692424531925,0.252467458305209,0.978043851579247,0.328052636153006,0.682419013813627,"nibrin","Nbn","85482"
"3195","ENSRNOG00000008584",856.365554219304,0.0224815373560653,0.150693740118017,0.14918693595672,0.881406128226932,0.959145504090919,"ribonuclease H1","Rnaseh1","298933"
"3196","ENSRNOG00000008586",330.211684987957,0.761715967145407,0.782842773089194,0.973012708720019,0.330546985844602,0.684395205714376,"aldehyde dehydrogenase 1 family, member L2","Aldh1l2","299699"
"3197","ENSRNOG00000008587",218.593578090139,0.00499254220058466,0.478423483434661,0.0104354037237942,0.991673903598704,0.99795103092264,"TEK receptor tyrosine kinase","Tek","89804"
"3198","ENSRNOG00000008588",1695.64066228552,-0.220959308781939,0.139917709566079,-1.57920901840941,0.114288122073276,0.469029442238065,"basic leucine zipper ATF-like transcription factor","Batf","299206"
"3199","ENSRNOG00000008593",2531.84119492582,0.0356160911220656,0.124566106795786,0.285921203112294,0.774938473634346,0.918727803760432,"receptor-like tyrosine kinase","Ryk","140585"
"3200","ENSRNOG00000008595",13.7291381521338,-0.688612443719732,1.00848247350363,-0.682820437451316,0.494720313738817,NA,"tetratricopeptide repeat domain 12","Ttc12","300696"
"3201","ENSRNOG00000008597",1859.01582750607,-0.115362413711898,0.202662566918711,-0.569233951123154,0.569197383091723,0.832995627098843,"transcriptional adaptor 3","Tada3","362414"
"3202","ENSRNOG00000008598",207.635272624702,0.697688780351469,0.27259709000429,2.55941389667985,0.0104848825584686,0.170562312556825,"BTB domain containing 7","Btbd7","362772"
"3203","ENSRNOG00000008600",997.603701122693,-0.353826744956946,0.241369304449293,-1.46591442422322,0.142671601828751,0.507656290973005,"synaptotagmin-like 1","Sytl1","297872"
"3204","ENSRNOG00000008602",214.879064202277,1.51225340006506,0.899568862572521,1.68108686614655,0.0927460431024156,0.433674454947854,"STEAP4 metalloreductase","Steap4","499991"
"3205","ENSRNOG00000008604",4638.68314841039,-0.207695925399439,0.113041104035491,-1.83734869870193,0.0661584350119818,0.380164038460077,"NSFL1 cofactor","Nsfl1c","83809"
"3206","ENSRNOG00000008607",2312.27374706095,0.437522572776548,0.193098882659349,2.26579546577902,0.0234639091367002,0.243875155678867,"U2 snRNP-associated SURP domain containing","U2surp","315903"
"3207","ENSRNOG00000008609",54.9953400656331,-2.06270757713305,1.36138870387155,-1.51514961984558,0.129734518159073,NA,"calpain 3","Capn3","29155"
"3208","ENSRNOG00000008610",333.713106219408,0.212925337897304,0.264478036226679,0.805077581999323,0.42077491148476,0.751296989198816,"MAP3K12 binding inhibitory protein 1","Mbip","362740"
"3209","ENSRNOG00000008612",204.246919001687,0.322712237460362,0.30407934303877,1.06127642290787,0.288564297251305,0.65184613575518,"AGBL carboxypeptidase 5","Agbl5","362710"
"3210","ENSRNOG00000008613",2025.76081812159,-0.066592048548161,0.134848316021459,-0.493829292889085,0.621426743649437,0.857984898914485,"GATA zinc finger domain containing 1","Gatad1","500005"
"3211","ENSRNOG00000008614",413.202062340059,0.14748340065053,0.225523896088363,0.653959084640607,0.51313816619023,0.805206919596927,"zinc finger FYVE-type containing 1","Zfyve1","299188"
"3212","ENSRNOG00000008616",1409.0678957349,0.544882659217605,0.170421113571179,3.19727202691952,0.00138734025641558,0.0582836487796728,"ubiquitin protein ligase E3 component n-recognin 3","Ubr3","311115"
"3213","ENSRNOG00000008618",1006.84536201176,0.137517632166234,0.153825848289055,0.893982602376574,0.371331199695604,0.716179181523709,"testis expressed 10","Tex10","298065"
"3214","ENSRNOG00000008619",1577.38786990662,-0.12693876318491,0.220321435727747,-0.576152578007752,0.564512055474366,0.830199092921141,"angiotensin II receptor-associated protein","Agtrap","298646"
"3215","ENSRNOG00000008620",134.250185630289,0.0844941314590972,0.358470782588135,0.235707163772331,0.813659910620623,0.933069911605137,"SMAD family member 3","Smad3","25631"
"3216","ENSRNOG00000008622",36.1527162883951,0.41508349640528,0.621669192879678,0.667691919045469,0.504330269359321,NA,"cAMP responsive element binding protein 5","Creb5","500131"
"3217","ENSRNOG00000008625",41.2352970287142,-0.100410976792479,0.509962451234774,-0.196898764897992,0.84390676022865,NA,NA,NA,NA
"3218","ENSRNOG00000008626",463.583706146243,1.00722232679404,0.33517678242405,3.00504802125509,0.00265538922132527,0.0844458276111402,"mannosidase, endo-alpha","Manea","140808"
"3219","ENSRNOG00000008628",1749.28375489077,0.0126854343651779,0.269982935174872,0.0469860599039765,0.962524337843073,0.98845194198585,"islet cell autoantigen 1","Ica1","81024"
"3220","ENSRNOG00000008629",657.762277677546,0.579367996080264,0.498439124377048,1.16236460531537,0.245087394177055,0.618042072982569,"SECIS binding protein 2-like","Secisbp2l","296115"
"3221","ENSRNOG00000008632",104.815071316689,0.300849717775875,0.379972643383254,0.791766783779819,0.428496673528669,0.755371607517026,"inversin","Invs","313228"
"3222","ENSRNOG00000008634",1920.20920840698,-0.139569332708316,0.120450581948721,-1.15872692726162,0.246567511240487,0.618956282550368,"coiled-coil and C2 domain containing 1B","Cc2d1b","313478"
"3223","ENSRNOG00000008635",218.543538673841,0.129334997027573,0.273402484409002,0.473057138844764,0.636172414547792,0.864242983481636,"MKS transition zone complex subunit 1","Mks1","287612"
"3224","ENSRNOG00000008637",791.515112841769,-0.268666687662681,0.172002933188261,-1.56198898869137,0.118290582903027,0.472971457176229,"STE20 related adaptor alpha","Strada","303605"
"3225","ENSRNOG00000008639",28163.3151948799,-0.0492812902254075,0.140692739386309,-0.350276001735192,0.726131573681977,0.900153306442651,"poly(A) binding protein, cytoplasmic 1","Pabpc1","171350"
"3226","ENSRNOG00000008641",2188.34841340845,0.424835976138487,0.315161328306739,1.34799525824122,0.177659907717744,0.54664395707964,"glucosamine-phosphate N-acetyltransferase 1","Gnpnat1","498486"
"3227","ENSRNOG00000008642",840.453987409425,-0.123841094586303,0.192200352930221,-0.644333336012468,0.519359303075722,0.807884364737956,"sorting nexin 11","Snx11","303493"
"3228","ENSRNOG00000008643",499.756346248467,0.234440501497747,0.317457856118504,0.738493305423927,0.460214733811585,0.773750154507328,"arginyl-tRNA synthetase 2, mitochondrial","Rars2","297969"
"3229","ENSRNOG00000008652",579.527674962175,0.862667639002582,0.345761792560936,2.49497676597841,0.0125965377816481,0.186248808628655,"pleckstrin homology domain interacting protein","Phip","315843"
"3230","ENSRNOG00000008656",15.5839944773831,0.666264314488913,0.913985570509027,0.728965900542445,0.46602252141013,NA,"synuclein alpha","Snca","29219"
"3231","ENSRNOG00000008658",352.828620589452,0.714305682787291,0.23577713975116,3.02957989710611,0.00244894119519531,0.0808652381208274,"melanocyte inducing transcription factor","Mitf","25094"
"3232","ENSRNOG00000008659",136.135180591176,0.635823461534728,0.411628811770213,1.54465247172657,0.122430346890291,0.47866397642375,"Rho GTPase activating protein 21","Arhgap21","307178"
"3233","ENSRNOG00000008663",1047.72588989353,0.0233861942860962,0.139089290315307,0.168137994184032,0.866474719776138,0.953647920964345,"N-acetyltransferase 10","Nat10","311257"
"3234","ENSRNOG00000008664",21.1780041001705,-0.672152822791085,1.27302254948446,-0.527997577940224,0.597501017023831,NA,NA,NA,NA
"3235","ENSRNOG00000008666",19.8442907971361,-0.549890934933769,0.858816706084347,-0.640289052411333,0.521984696706733,NA,"enhancer trap locus 4","Etl4","291356"
"3236","ENSRNOG00000008672",2162.76889992743,-0.266193039871025,0.154443081432384,-1.72356726764459,0.0847859918357282,0.423590252957544,"charged multivesicular body protein 5","Chmp5","297995"
"3237","ENSRNOG00000008673",19070.5578227093,-0.027839126796016,0.159625262275602,-0.174403013653003,0.861548746064361,0.951590854801755,"actin related protein 2/3 complex, subunit 3","Arpc3","288669"
"3238","ENSRNOG00000008674",9.49393429563125,0.304803469994351,1.24550275008465,0.244723241256301,0.80667073120906,NA,"PR/SET domain 11","Prdm11","690358"
"3239","ENSRNOG00000008676",3341.33902670821,0.184361193434097,0.347851736502251,0.529999347675827,0.5961123830693,0.847560002408998,"epithelial membrane protein 1","Emp1","25314"
"3240","ENSRNOG00000008678",49.7986792293687,0.493271650141308,0.637078313707884,0.774271607630777,0.43877019009827,NA,"ANTXR cell adhesion molecule 1","Antxr1","362393"
"3241","ENSRNOG00000008680",325.847720246956,0.138498525735534,0.429591683626101,0.322395733005106,0.747152916375946,0.907536109350276,"lysyl oxidase-like 1","Loxl1","315714"
"3242","ENSRNOG00000008686",26.6656877447757,-0.0834117883943154,0.59354703229725,-0.140531051215066,0.888240420591047,NA,"tigger transposable element derived 5","Tigd5","300034"
"3243","ENSRNOG00000008688",254.869421920878,0.6059195365353,0.310034126901273,1.95436400047743,0.0506581849229802,0.338415528120353,"ubiquitin specific peptidase 45","Usp45","313098"
"3244","ENSRNOG00000008689",1355.08541470156,0.0347079196170318,0.229411568361534,0.151291061147949,0.879746120290494,0.958541977180181,"chromobox 1","Cbx1","360609"
"3245","ENSRNOG00000008691",649.061735383639,-0.0225894743726408,0.172014199093957,-0.131323312212744,0.895519551009176,0.963565833875765,"ciliogenesis associated kinase 1","Cilk1","84411"
"3246","ENSRNOG00000008694",30.6385504907576,-1.06542405855768,0.900598046155155,-1.18301839883642,0.236801855686578,NA,"myo-inositol oxygenase","Miox","252899"
"3247","ENSRNOG00000008696",1432.68537860689,-0.064776595092317,0.164734266051344,-0.39321870698187,0.694157954110948,0.887944544922795,"NOP protein chaperone 1","Nopchap1","299700"
"3248","ENSRNOG00000008697",215.30590940703,1.45075339827438,0.940835024941599,1.54198489619838,0.123077263936898,0.480368409297765,"cellular communication network factor 3","Ccn3","81526"
"3249","ENSRNOG00000008703",6917.11636741267,-0.268816426532541,0.180120741854211,-1.4924234919603,0.135588160317652,0.499534399935957,"RNA binding protein with serine rich domain 1","Rnps1","287113"
"3250","ENSRNOG00000008704",4873.18564718732,-0.0718550609066656,0.327568257449919,-0.219359047381602,0.826370368583209,0.93997668561493,"transmembrane protein 97","Tmem97","303330"
"3251","ENSRNOG00000008704",4873.18564718732,-0.0718550609066656,0.327568257449919,-0.219359047381602,0.826370368583209,0.93997668561493,"nemo like kinase","Nlk","497961"
"3252","ENSRNOG00000008706",8.74278792730076,-0.290847722249538,1.06800283875088,-0.272328604097821,0.785369364169681,NA,"T-box transcription factor 3","Tbx3","353305"
"3253","ENSRNOG00000008709",10.0724256301389,0.674124490446713,0.958639020898724,0.703209942168556,0.481924924226837,NA,"Rho GTPase activating protein 32","Arhgap32","315530"
"3254","ENSRNOG00000008711",1498.69238189357,-0.0714626173770126,0.21274137727746,-0.335913108637113,0.736936391612313,0.904813592595729,"mediator complex subunit 24","Med24","619436"
"3255","ENSRNOG00000008712",684.178679469806,0.378790133327014,0.189912235421274,1.99455360254573,0.0460915882466196,0.327356663872591,"transmembrane protein 268","Tmem268","298104"
"3256","ENSRNOG00000008713",401.552995031046,0.489485191197851,0.357926522389131,1.36755775439768,0.17145054760574,0.541437370908406,"solute carrier family 41 member 2","Slc41a2","362861"
"3257","ENSRNOG00000008716",19.5267561937383,-1.67683473549139,0.779327422901328,-2.15164343793879,0.0314254481561504,NA,"neurofilament heavy chain","Nefh","24587"
"3258","ENSRNOG00000008720",1376.35510071631,-0.185100245168822,0.174933584235648,-1.05811726191741,0.290001985560162,0.653327971550365,"WW domain binding protein 1","Wbp1","297381"
"3259","ENSRNOG00000008725",383.531088525444,0.363255677534582,0.27886072707225,1.30264193652649,0.192697033517991,0.563320311303162,"solute carrier family 37, member 3","Slc37a3","312255"
"3260","ENSRNOG00000008733",9906.58380924903,-0.00157495996998383,0.156792838330961,-0.0100448463510774,0.991985506956705,0.99795103092264,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated","Lsm3","297455"
"3261","ENSRNOG00000008734",2346.89648445672,0.664097824292773,0.328276116031633,2.02298550476569,0.0430746419985632,0.318761848081324,"zinc finger MYM-type containing 2","Zmym2","305913"
"3262","ENSRNOG00000008736",1214.53660178033,0.455677416912104,0.438283697641964,1.0396859827635,0.298485815011426,0.657744952448802,"SLAM family member 8","Slamf8","289237"
"3263","ENSRNOG00000008738",637.588588981856,-0.538344078969072,0.205881392660281,-2.61482629397878,0.0089272844618158,0.159305852034127,"tumor protein p53 inducible protein 11","Tp53i11","311209"
"3264","ENSRNOG00000008741",1217.52619020905,0.644395783693295,0.236029947706103,2.73014416160307,0.00633066352553171,0.131181748138348,"calmodulin regulated spectrin-associated protein family, member 2","Camsap2","289400"
"3265","ENSRNOG00000008744",12187.1575682796,0.281431295986254,0.231317489515455,1.21664512517308,0.223739265875404,0.59862501625568,"COP9 signalosome subunit 2","Cops2","261736"
"3266","ENSRNOG00000008746",2684.42990713887,-0.273768914321858,0.174893464537808,-1.56534673862942,0.117501629627191,0.47240881486652,"D-aminoacyl-tRNA deacylase 1","Dtd1","362227"
"3267","ENSRNOG00000008747",1130.79410141144,0.272659419348681,0.210054558670793,1.29804095218902,0.194273262994567,0.564667117486122,"pleckstrin homology domain containing A5","Plekha5","246237"
"3268","ENSRNOG00000008748",1629.69548468262,0.0638433349281349,0.152582173921935,0.418419355860002,0.675640537192204,0.881633866172413,"peroxisomal biogenesis factor 2","Pex2","29534"
"3269","ENSRNOG00000008749",520.853514924539,0.214828617758749,0.441253882040901,0.486859439661171,0.626357944201049,0.859373968996016,"collagen type V alpha 1 chain","Col5a1","85490"
"3270","ENSRNOG00000008752",1431.86822790497,0.0502216610563333,0.17292980659031,0.290416453048572,0.771497658131332,0.917028367447576,"nuclear respiratory factor 1","Nrf1","312195"
"3271","ENSRNOG00000008754",123.59535766967,0.0624768077058766,0.498200780318391,0.12540487725842,0.900203027104447,0.96577567504562,"FLVCR choline and putative heme transporter 2","Flvcr2","314323"
"3272","ENSRNOG00000008755",1785.71569676189,0.217185963132211,0.160044619105124,1.35703383435562,0.174770460170268,0.543353820054205,"acyl-CoA oxidase 1","Acox1","50681"
"3273","ENSRNOG00000008757",214.08734974136,-0.193015519256828,0.260159021182827,-0.741913612602295,0.458139677665035,0.772042662850269,"transmembrane protein 218","Tmem218","300516"
"3274","ENSRNOG00000008758",35.9671171378899,-0.874329446144257,0.725124050708964,-1.2057653380679,0.227907983931053,NA,"tetraspanin 18","Tspan18","311210"
"3275","ENSRNOG00000008759",259.039991236723,0.305010149501936,0.550889522751471,0.553668452394109,0.579805769443302,0.837701609785785,"colony stimulating factor 3 receptor","Csf3r","298518"
"3276","ENSRNOG00000008764",2679.25521805475,0.226821908050096,0.139986305372535,1.62031498328691,0.105164631932643,0.454728193905486,"OTU deubiquitinase 5","Otud5","363452"
"3277","ENSRNOG00000008765",11.9304147151239,1.49737044822742,1.30347012848147,1.14875701062045,0.25065619040912,NA,"zinc finger homeobox 4","Zfhx4","310250"
"3278","ENSRNOG00000008767",821.404337687253,0.44319033767333,0.367426904189984,1.20620001589261,0.227740377817207,0.602972761366346,"autophagy related 4C, cysteine peptidase","Atg4c","313391"
"3279","ENSRNOG00000008775",14.6600497818737,-0.357567578166779,0.998857036365727,-0.357976732554004,0.720360726008157,NA,"leucine-rich repeats and guanylate kinase domain containing","Lrguk","296968"
"3280","ENSRNOG00000008781",1884.84693567606,-0.0177080306570044,0.234057069372093,-0.0756568930154937,0.939692072041159,0.980245028421165,"ergosterol biosynthesis 28 homolog","Erg28","299207"
"3281","ENSRNOG00000008782",1688.65722915947,0.875173552180754,0.324912435089221,2.69356742822242,0.00706918449375109,0.140766912089534,"PNN interacting serine and arginine rich protein","Pnisr","297942"
"3282","ENSRNOG00000008785",19.15340334447,-0.227268940301705,1.3457391710958,-0.16888037829548,0.865890733354605,NA,"KLF transcription factor 5","Klf5","84410"
"3283","ENSRNOG00000008786",2245.20378358163,-0.0324489485813054,0.279311212424001,-0.116174887143618,0.90751393912331,0.96878070294598,"adaptor related protein complex 1 subunit beta 1","Ap1b1","29663"
"3284","ENSRNOG00000008788",121.70375948747,0.652827140628932,0.475717574586462,1.37229981716868,0.169970122537907,0.539477907134243,"protein associated with LIN7 1, MAGUK p55 family member","Pals1","314259"
"3285","ENSRNOG00000008794",4689.45524163685,0.0140926361270483,0.177885803017039,0.0792229390318372,0.936855299224424,0.978898257000127,"ubiquitin-conjugating enzyme E2E 1","Ube2e1","100366017"
"3286","ENSRNOG00000008797",22771.4330679595,-0.364110790708931,0.15615343988764,-2.33175004643463,0.0197138443353903,0.227061338449286,"thymopoietin","Tmpo","25359"
"3287","ENSRNOG00000008797",22771.4330679595,-0.364110790708931,0.15615343988764,-2.33175004643463,0.0197138443353903,0.227061338449286,"solute carrier family 25 member 3","Slc25a3","245959"
"3288","ENSRNOG00000008802",1512.26836799739,-0.214108830475035,0.214317002828227,-0.999028670845314,0.317780802596109,0.672277180408006,"DnaJ heat shock protein family (Hsp40) member C11","Dnajc11","362666"
"3289","ENSRNOG00000008806",21.9666182079453,-1.9067699573749,2.48530840774993,-0.767216636546604,0.442952723087391,NA,"CAP-GLY domain containing linker protein family, member 4","Clip4","298801"
"3290","ENSRNOG00000008810",437.124372298153,0.11292234517573,0.217766821734812,0.518547059998157,0.604076634811534,0.849937657681389,"NMDA receptor synaptonuclear signaling and neuronal migration factor","Nsmf","117536"
"3291","ENSRNOG00000008812",1135.14886646294,0.100753800498534,0.157575187871409,0.639401430260423,0.522561818779226,0.810284985298853,"transmembrane protein 214","Tmem214","362711"
"3292","ENSRNOG00000008815",670.614994198237,-0.342024770829809,0.232096479709497,-1.47363187609697,0.140580733994425,0.505347489925624,"F-box protein 46","Fbxo46","292686"
"3293","ENSRNOG00000008816",23135.7176316969,-0.693766951861714,0.219922182144252,-3.15460198283526,0.00160717196853953,0.0640591631089712,"glycoprotein nmb","Gpnmb","113955"
"3294","ENSRNOG00000008822",15191.4998751405,-0.28219153000116,0.206473783806024,-1.36671845112438,0.17171357218576,0.541469760577226,"FKBP prolyl isomerase 1A","Fkbp1a","25639"
"3295","ENSRNOG00000008825",5595.67842521439,-0.0572605257135391,0.169998370895178,-0.336829849674537,0.736245169809273,0.904404251044531,"structure specific recognition protein 1","Ssrp1","81785"
"3296","ENSRNOG00000008829",122.698380860651,-0.243643718540552,0.428314788986463,-0.568842647523555,0.569462929621372,0.833165040978292,"sorbin and SH3 domain containing 3","Sorbs3","282843"
"3297","ENSRNOG00000008830",2451.81127125042,-0.453858283804214,0.375077596316742,-1.2100383714226,0.22626416933561,0.601071427740983,"NFE2 like bZIP transcription factor 1","Nfe2l1","360610"
"3298","ENSRNOG00000008831",88.4118993811814,-0.523874165140712,0.400924211884201,-1.30666632149425,0.191326061460657,0.561693452740995,"hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2","Hcn2","114244"
"3299","ENSRNOG00000008834",10.0937480594843,0.794881794163355,0.976957619243859,0.813629760908742,0.415857083300556,NA,"dachshund family transcription factor 1","Dach1","306096"
"3300","ENSRNOG00000008837",700.049051543629,0.543242369343862,0.676019319566283,0.803590006410457,0.421633796574346,0.751296989198816,"argininosuccinate synthase 1","Ass1","25698"
"3301","ENSRNOG00000008839",91.5284923810137,0.0560284944197022,0.480436343894318,0.116620016640596,0.907161174974452,0.968777079322573,"peroxisome proliferator-activated receptor gamma","Pparg","25664"
"3302","ENSRNOG00000008841",894.383959729831,-0.0951764776118743,0.205011491157889,-0.464249477306492,0.642469016627496,0.867161796597989,"origin recognition complex, subunit 1","Orc1","313479"
"3303","ENSRNOG00000008843",421.38240676588,-0.48180499536715,0.288648851446384,-1.66917343669612,0.0950830128366253,0.438522568307313,"enoyl-CoA delta isomerase 1","Eci1","29740"
"3304","ENSRNOG00000008849",14.2922732100754,0.131366650083879,1.0149243317334,0.129434920394032,0.897013517596077,NA,"guanylate cyclase activator 2A","Guca2a","25656"
"3305","ENSRNOG00000008850",799.478147708605,-0.110601172237187,0.158080106760706,-0.699652691939348,0.484144227425459,0.787876219159355,"tetratricopeptide repeat domain 5","Ttc5","305837"
"3306","ENSRNOG00000008851",2340.33290833844,0.121528518064916,0.17311872667247,0.701995216813487,0.482682146405207,0.786508692832873,"solute carrier family 35 member B4","Slc35b4","296969"
"3307","ENSRNOG00000008857",1349.14007168766,0.352376634085859,0.191934964651552,1.83591684154881,0.0663699564749469,0.38042269534527,"ADAM metallopeptidase with thrombospondin type 1 motif, 10","Adamts10","314655"
"3308","ENSRNOG00000008859",1735.96168599039,0.167578577125663,0.179788020209077,0.932089785130201,0.351290126604744,0.702148541326372,"TRAF family member-associated NFKB activator","Tank","252961"
"3309","ENSRNOG00000008862",31.680334891385,0.0767564284623221,0.729657693234208,0.105195119813099,0.916220983063134,NA,"ATP binding cassette subfamily G member 4","Abcg4","300664"
"3310","ENSRNOG00000008865",71.8302220397875,0.0370014943383035,0.638432037423138,0.0579568257377094,0.953783018755712,0.985013850771815,"SH3 and cysteine rich domain","Stac","363152"
"3311","ENSRNOG00000008868",531.383516906206,-0.139978790084986,0.217067831016383,-0.644861974386346,0.519016635720467,0.807572010069361,"dual specificity phosphatase 19","Dusp19","311151"
"3312","ENSRNOG00000008870",1487.38870232918,-0.0202050076289376,0.139100654171025,-0.145254583807315,0.88450987121633,0.96004097393031,"activating transcription factor 7 interacting protein","Atf7ip","312800"
"3313","ENSRNOG00000008872",530.318715770417,0.368607732165615,0.210425218052501,1.75172793250307,0.0798206014591599,0.412177207353295,"transmembrane protein 68","Tmem68","312946"
"3314","ENSRNOG00000008873",597.54769644151,-0.443435971136401,0.258009750987649,-1.71867911750989,0.0856728165037693,0.424298919600442,"INO80 complex subunit B","Ino80b","500225"
"3315","ENSRNOG00000008885",649.47174951731,-0.0391395096261412,0.263262145545802,-0.148671240010584,0.881813056135133,0.959270050504319,"carbohydrate sulfotransferase 11","Chst11","314694"
"3316","ENSRNOG00000008891",3391.08239690606,0.268164456353928,0.206259054754253,1.30013422525102,0.19355496920024,0.564163677507611,"intraflagellar transport 20","Ift20","287541"
"3317","ENSRNOG00000008892",1041.96142075632,0.170178577204175,0.159410631571574,1.06754847858292,0.285724234656284,0.649554794640934,"poly (ADP-ribose) polymerase 2","Parp2","290027"
"3318","ENSRNOG00000008897",1582.16324371794,-0.2902251247419,0.144616136292852,-2.00686543135259,0.0447639935330064,0.323489632452198,"golgi associated, gamma adaptin ear containing, ARF binding protein 1","Gga1","300066"
"3319","ENSRNOG00000008898",169.931581452971,0.0170447021786803,0.259888738549182,0.0655846123761716,0.947708540279799,0.982645759141953,"tRNA methyltransferase 44","Trmt44","305443"
"3320","ENSRNOG00000008901",26.4438085964656,0.20505725147984,0.668616541814635,0.306688869711945,0.75908020247227,NA,"coronin 2A","Coro2a","313235"
"3321","ENSRNOG00000008902",7.57222347662373,-0.165939210108718,1.12861072874587,-0.147029623130654,0.883108638531545,NA,"paraoxonase 1","Pon1","84024"
"3322","ENSRNOG00000008904",1587.45217751156,0.101325562763479,0.206070914870213,0.491702396853508,0.622929743591605,0.858586871580406,"Fli-1 proto-oncogene, ETS transcription factor","Fli1","315532"
"3323","ENSRNOG00000008907",297.950628951045,-0.208337072047104,0.340583136883743,-0.611706950477171,0.540731662480294,0.819043837312918,"FGGY carbohydrate kinase domain containing","Fggy","298250"
"3324","ENSRNOG00000008908",1086.56917872368,0.248212921168909,0.172037019374164,1.44278784921906,0.149080243059355,0.51579078065348,"solute carrier family 35 member A1","Slc35a1","313139"
"3325","ENSRNOG00000008911",345.135539999854,-0.160192124777937,0.282618317949336,-0.566814373322588,0.570840304198418,0.833165040978292,"dorsal inhibitory axon guidance protein","Draxin","691317"
"3326","ENSRNOG00000008912",1553.19630617724,-0.000380440595249527,0.140607936843914,-0.00270568364623575,0.997841179426274,0.999132138486518,"aquarius intron-binding spliceosomal factor","Aqr","366163"
"3327","ENSRNOG00000008917",2987.39759808669,0.708137100663362,0.390327992118234,1.81421039475145,0.0696453404414884,0.387665124041736,"EH domain binding protein 1","Ehbp1","305556"
